12.0000	  23.2	 294.6	 184.1	   1.6
12.1000	  23.2	 291.1	 187.5	   1.7
12.2000	  23.1	 287.7	 190.8	   1.8
12.3000	  23.1	 284.3	 194.1	   1.8
12.4000	  23.0	 281.0	 197.4	   1.9
12.5000	  22.9	 277.8	 200.6	   2.0
12.6000	  22.9	 274.6	 203.7	   2.1
12.7000	  22.8	 271.5	 206.8	   2.2
12.8000	  22.7	 268.5	 209.9	   2.2
12.9000	  22.5	 265.4	 212.9	   2.3
13.0000	  22.4	 262.5	 215.8	   2.4
13.1000	  22.3	 259.6	 218.7	   2.5
13.2000	  22.1	 256.8	 221.6	   2.6
13.3000	  22.0	 254.0	 224.4	   2.6
13.4000	  21.8	 251.3	 227.1	   2.7
13.5000	  21.7	 248.6	 229.8	   2.8
13.6000	  21.5	 246.0	 232.5	   2.9
13.7000	  21.3	 243.5	 235.1	   3.0
13.8000	  21.2	 241.0	 237.7	   3.0
13.9000	  21.0	 238.5	 240.2	   3.1
14.0000	  20.8	 236.1	 242.6	   3.2
14.1000	  20.6	 233.8	 245.0	   3.3
14.2000	  20.4	 231.5	 247.4	   3.4
14.3000	  20.2	 229.3	 249.7	   3.4
14.4000	  20.0	 227.1	 252.0	   3.5
14.5000	  19.8	 224.9	 254.3	   3.6
14.6000	  19.6	 222.8	 256.4	   3.7
14.7000	  19.4	 220.8	 258.6	   3.8
14.8000	  19.2	 218.8	 260.7	   3.8
14.9000	  19.0	 216.8	 262.8	   3.9
15.0000	  18.8	 214.9	 264.8	   4.0
15.1000	  18.5	 213.0	 266.8	   4.1
15.2000	  18.3	 211.2	 268.7	   4.2
15.3000	  18.1	 209.4	 270.6	   4.2
15.4000	  17.9	 207.6	 272.5	   4.3
15.5000	  17.7	 205.9	 274.3	   4.4
15.6000	  17.4	 204.3	 276.1	   4.5
15.7000	  17.2	 202.6	 277.8	   4.6
15.8000	  17.0	 201.0	 279.5	   4.6
15.9000	  16.8	 199.5	 281.2	   4.7
16.0000	  16.5	 197.9	 282.9	   4.8
16.1000	  16.3	 196.5	 284.5	   4.9
16.2000	  16.1	 195.0	 286.0	   5.0
16.3000	  15.9	 193.6	 287.6	   5.0
16.4000	  15.6	 192.2	 289.1	   5.1
16.5000	  15.4	 190.9	 290.6	   5.2
16.6000	  15.2	 189.5	 292.0	   5.3
16.7000	  14.9	 188.3	 293.4	   5.4
16.8000	  14.7	 187.0	 294.8	   5.4
16.9000	  14.5	 185.8	 296.1	   5.5
17.0000	  14.3	 184.6	 297.5	   5.6
17.1000	  14.1	 183.4	 298.8	   5.7
17.2000	  13.8	 182.3	 300.0	   5.8
17.3000	  13.6	 181.1	 301.3	   5.8
17.4000	  13.4	 180.1	 302.5	   5.9
17.5000	  13.2	 179.0	 303.6	   6.0
17.6000	  12.9	 178.0	 304.8	   6.1
17.7000	  12.7	 176.9	 305.9	   6.2
17.8000	  12.5	 176.0	 307.0	   6.2
17.9000	  12.3	 175.0	 308.1	   6.3
18.0000	  12.1	 174.1	 309.2	   6.4
18.1000	  11.9	 173.1	 310.2	   6.5
18.2000	  11.7	 172.2	 311.2	   6.6
18.3000	  11.5	 171.4	 312.2	   6.6
18.4000	  11.2	 170.5	 313.2	   6.7
18.5000	  11.0	 169.7	 314.1	   6.8
18.6000	  10.8	 168.9	 315.0	   6.9
18.7000	  10.6	 168.1	 315.9	   7.0
18.8000	  10.4	 167.3	 316.8	   7.0
18.9000	  10.2	 166.6	 317.6	   7.1
19.0000	  10.0	 165.9	 318.5	   7.2
19.1000	   9.8	 165.2	 319.3	   7.3
19.2000	   9.6	 164.5	 320.1	   7.4
19.3000	   9.4	 163.8	 320.9	   7.4
19.4000	   9.2	 163.1	 321.6	   7.5
19.5000	   9.0	 162.5	 322.4	   7.6
19.6000	   8.9	 161.9	 323.1	   7.7
19.7000	   8.7	 161.3	 323.8	   7.8
19.8000	   8.5	 160.7	 324.5	   7.8
19.9000	   8.3	 160.1	 325.1	   7.9
20.0000	   8.1	 159.6	 325.8	   8.0
20.1000	   7.9	 159.0	 326.4	   8.1
20.2000	   7.8	 158.5	 327.0	   8.2
20.3000	   7.6	 158.0	 327.6	   8.2
20.4000	   7.4	 157.5	 328.2	   8.3
20.5000	   7.2	 157.0	 328.8	   8.4
20.6000	   7.1	 156.5	 329.4	   8.5
20.7000	   6.9	 156.1	 329.9	   8.6
20.8000	   6.7	 155.6	 330.4	   8.6
20.9000	   6.5	 155.2	 330.9	   8.7
21.0000	   6.4	 154.8	 331.4	   8.8
21.1000	   6.2	 154.4	 331.9	   8.9
21.2000	   6.1	 154.0	 332.4	   9.0
21.3000	   5.9	 153.6	 332.8	   9.0
21.4000	   5.7	 153.2	 333.3	   9.1
21.5000	   5.6	 152.9	 333.7	   9.2
21.6000	   5.4	 152.5	 334.1	   9.3
21.7000	   5.3	 152.2	 334.5	   9.3
21.8000	   5.3	 151.8	 334.9	   9.3
21.9000	   5.2	 151.5	 335.3	   9.3
22.0000	   5.1	 151.2	 335.7	   9.3
22.1000	   5.1	 150.9	 336.1	   9.3
22.2000	   5.0	 150.6	 336.4	   9.3
22.3000	   4.9	 150.3	 336.8	   9.3
22.4000	   4.9	 150.0	 337.2	   9.3
22.5000	   4.8	 149.7	 337.5	   9.3
22.6000	   4.7	 149.4	 337.9	   9.3
22.7000	   4.6	 149.1	 338.2	   9.3
22.8000	   4.6	 148.8	 338.6	   9.3
22.9000	   4.5	 148.6	 338.9	   9.3
23.0000	   4.5	 148.3	 339.2	   9.3
23.1000	   4.4	 148.0	 339.5	   9.3
23.2000	   4.3	 147.8	 339.9	   9.3
23.3000	   4.3	 147.5	 340.2	   9.3
23.4000	   4.2	 147.3	 340.5	   9.3
23.5000	   4.1	 147.0	 340.8	   9.3
23.6000	   4.1	 146.8	 341.1	   9.3
23.7000	   4.0	 146.6	 341.4	   9.3
23.8000	   4.0	 146.3	 341.6	   9.3
23.9000	   3.9	 146.1	 341.9	   9.3
24.0000	   3.8	 145.9	 342.2	   9.3
24.1000	   3.8	 145.7	 342.5	   9.3
24.2000	   3.7	 145.4	 342.7	   9.3
24.3000	   3.7	 145.2	 343.0	   9.3
24.4000	   3.6	 145.0	 343.3	   9.3
24.5000	   3.6	 144.8	 343.5	   9.3
24.6000	   3.5	 144.6	 343.8	   9.3
24.7000	   3.4	 144.4	 344.0	   9.3
24.8000	   3.4	 144.2	 344.3	   9.3
24.9000	   3.3	 144.0	 344.5	   9.3
25.0000	   3.3	 143.9	 344.7	   9.3
25.1000	   3.2	 143.7	 345.0	   9.3
25.2000	   3.2	 143.5	 345.2	   9.3
25.3000	   3.1	 143.3	 345.4	   9.3
25.4000	   3.1	 143.2	 345.6	   9.3
25.5000	   3.0	 143.0	 345.8	   9.3
25.6000	   3.0	 142.8	 346.0	   9.3
25.7000	   2.9	 142.7	 346.2	   9.3
25.8000	   2.9	 142.5	 346.5	   9.3
25.9000	   2.9	 142.3	 346.7	   9.3
26.0000	   2.8	 142.2	 346.8	   9.3
26.1000	   2.8	 142.0	 347.0	   9.3
26.2000	   2.7	 141.9	 347.2	   9.3
26.3000	   2.7	 141.7	 347.4	   9.3
26.4000	   2.6	 141.6	 347.6	   9.3
26.5000	   2.6	 141.5	 347.8	   9.3
26.6000	   2.5	 141.3	 348.0	   9.3
26.7000	   2.5	 141.2	 348.1	   9.3
26.8000	   2.5	 141.1	 348.3	   9.3
26.9000	   2.4	 140.9	 348.5	   9.3
27.0000	   2.4	 140.8	 348.6	   9.3
27.1000	   2.3	 140.7	 348.8	   9.3
27.2000	   2.3	 140.6	 348.9	   9.3
27.3000	   2.3	 140.4	 349.1	   9.3
27.4000	   2.2	 140.3	 349.3	   9.3
27.5000	   2.2	 140.2	 349.4	   9.3
27.6000	   2.2	 140.1	 349.6	   9.3
27.7000	   2.1	 140.0	 349.7	   9.3
27.8000	   2.1	 139.9	 349.8	   9.3
27.9000	   2.0	 139.8	 350.0	   9.3
28.0000	   2.0	 139.7	 350.1	   9.3
28.1000	   2.0	 139.6	 350.2	   9.3
28.2000	   1.9	 139.5	 350.4	   9.3
28.3000	   1.9	 139.4	 350.5	   9.3
28.4000	   1.9	 139.3	 350.6	   9.3
28.5000	   1.8	 139.2	 350.8	   9.3
28.6000	   1.8	 139.1	 350.9	   9.3
28.7000	   1.8	 139.0	 351.0	   9.3
28.8000	   1.8	 138.9	 351.1	   9.3
28.9000	   1.7	 138.8	 351.2	   9.3
29.0000	   1.7	 138.7	 351.4	   9.3
29.1000	   1.7	 138.6	 351.5	   9.3
29.2000	   1.6	 138.5	 351.6	   9.3
29.3000	   1.6	 138.5	 351.7	   9.3
29.4000	   1.6	 138.4	 351.8	   9.3
29.5000	   1.5	 138.3	 351.9	   9.3
29.6000	   1.5	 138.2	 352.0	   9.3
29.7000	   1.5	 138.2	 352.1	   9.3
29.8000	   1.5	 138.1	 352.2	   9.3
29.9000	   1.4	 138.0	 352.3	   9.3
30.0000	   1.4	 137.9	 352.4	   9.3
